,created_at,member_id,screen_name,text,textLength,verified_type,user_description,user
458,2020-01-18,4462133737294902,CalmHaHaFace,手机摄影超话 【手机摄影】都在谈计算摄影，我是支持的，但不盲目跟随。骨灰机手动调制的一个周末的下午。和大家分享。 #摄影# 摄影超话 #手机摄影# #苹果# 北京·北四环 北京·北四环,189,-1,摄影记录世界 | 分享你关心的IT、数码产品使用体验。,"{'id': 3136215045, 'screen_name': 'CalmHaHaFace', 'profile_image_url': 'https://tva1.sinaimg.cn/crop.0.0.640.640.180/baeed805jw8f39ddx70dxj20hs0hsgm3.jpg?KID=imgbed,tva&Expires=1583221420&ssig=VBQHhp4UlM', 'profile_url': 'https://m.weibo.cn/u/3136215045?uid=3136215045&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 296, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '摄影记录世界 | 分享你关心的IT、数码产品使用体验。', 'gender': 'f', 'mbtype': 12, 'urank': 9, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 5206, 'follow_count': 497, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/baeed805ly1gb3mice33yj20u00u0qga.jpg', 'avatar_hd': 'https://ww1.sinaimg.cn/orj480/baeed805jw8f39ddx70dxj20hs0hsgm3.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'status_visible': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'kangyi_2020': 1}}"
459,2020-01-18,4462100242219623,澄澈飘雨,#苹果# 用这手机好几个月了，自拍张数5个手指头都能数过来 这张准确的说也不是前置，前置太烂了，太太太太太烂了 不可以拥有华为强大的拍照效果吗 济宁,173,-1,头像是宝宝初中,"{'id': 1783984961, 'screen_name': '澄澈飘雨', 'profile_image_url': 'https://tva3.sinaimg.cn/crop.0.0.180.180.180/6a557341jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1583221420&ssig=p5OWG8GhoZ', 'profile_url': 'https://m.weibo.cn/u/1783984961?uid=1783984961&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 1207, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '头像是宝宝初中', 'gender': 'f', 'mbtype': 2, 'urank': 26, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 258, 'follow_count': 881, 'cover_image_phone': 'https://tva2.sinaimg.cn/crop.0.0.640.640.640/a1d3feabjw1ecasunmkncj20hs0hsq4j.jpg', 'avatar_hd': 'https://ww3.sinaimg.cn/orj480/6a557341jw1e8qgp5bmzyj2050050aa8.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'suishoupai_2018': 1, 'wenda_v2': 1, 'hongbao_2020': 2}}"
460,2020-01-15,4461030987592214,科技吉普,#数码# #华为# #苹果# 麒麟1020和苹果A14还没有开售，就烧了40亿研发成本。啧啧，也就华为与苹果烧得起，其余手机厂商还没这个实力啊,124,0,在卖保险的数码博主 明明白白的购买，专业且可靠,"{'id': 6248139533, 'screen_name': '科技吉普', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.19.4.511.511.180/006OQyw5ly8fuf0wdyvkgj30f00f0447.jpg?KID=imgbed,tva&Expires=1583221420&ssig=vJ0cITYltg', 'profile_url': 'https://m.weibo.cn/u/6248139533?uid=6248139533&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 2980, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '数码博主 头条文章作者 微博签约自媒体', 'close_blue_v': False, 'description': '在卖保险的数码博主 明明白白的购买，专业且可靠', 'gender': 'm', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 58947, 'follow_count': 420, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/006OQyw5ly8fuf0wdyvkgj30f00f0447.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'panda': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'worldcup_2018': 28, 'wenda_v2': 1, 'double11_2018': 1, 'hongbaofei_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongbao_2020': 2}}"
461,2020-01-18,4462088883596099,河洛君,自 #蒂姆·库克# 2011年8月接任苹果以来，苹果股价已上涨约480％。批评人士称，苹果注定要失败。该公司失去了其精神领导者，像库克这样的“运营”出身的人没有创造另一种颠覆性产品的直觉。尽管该公司的收益继续超过预期，但长期前景看起来并不理想。 自去年9月发布iPhone 11以来，它的市值增长了约45％ ... 全文,399,0,互联网、互联网资讯、互联网科技新鲜事分享。,"{'id': 5331887233, 'screen_name': '河洛君', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.996.996.180/005OQ3rbly8gbdpaiyihxj30ro0rot9s.jpg?KID=imgbed,tva&Expires=1583221420&ssig=eQ4bft%2FHPe', 'profile_url': 'https://m.weibo.cn/u/5331887233?uid=5331887233&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 12656, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名互联网资讯博主 新鲜事作者 微博故事原创作者 微博原创视频博主', 'close_blue_v': False, 'description': '互联网、互联网资讯、互联网科技新鲜事分享。', 'gender': 'm', 'mbtype': 12, 'urank': 28, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 209488, 'follow_count': 1585, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/005OQ3rbly8gbdpaiyihxj30ro0rot9s.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'panda': 1, 'user_name_certificate': 1, 'wenda_v2': 2, 'dailv_2018': 7, 'qixi_2018': 1, 'double11_2018': 1, 'wbzy_2018': 1, 'memorial_2018': 1, 'hongbaofei_2019': 1, 'denglong_2019': 1, 'fu_2019': 1, 'womensday_2018': 1, 'suishoupai_2019': 1, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'dzwbqlx_2019': 1, 'rrgyj_2019': 1, 'shuang11_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}"
462,2020-01-18,4462062484842757,通信热点说,一直有消息称苹果将为今年推出的iPhone 12加入对5G的支持，而华尔街野村证券的最新报告则透露了包括对苹果iPhone 12订单量、价格等预估信息。 报告指出，在2020年下半年苹果将订购7500万至8500万部5G iPhone 12手机。同时随着新iPhone加入对5G的支持，iPhone 12的销量将再度获得提升。而根据投行JP Mo ... 全文,373,0,通信行业热点,"{'id': 2162608327, 'screen_name': '通信热点说', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.664.664.180/80e6c8c7ly8gafvdzeu86j20ig0ig401.jpg?KID=imgbed,tva&Expires=1583221420&ssig=MivqHIRYw6', 'profile_url': 'https://m.weibo.cn/u/2162608327?uid=2162608327&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 1340, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '微博原创视频博主', 'close_blue_v': False, 'description': '通信行业热点', 'gender': 'm', 'mbtype': 0, 'urank': 24, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 6549, 'follow_count': 4002, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/80e6c8c7ly8gafvdzeu86j20ig0ig401.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'panda': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'memorial_2018': 1, 'hongbaofei_2019': 1, 'denglong_2019': 1, 'wbzy_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
463,2020-01-18,4462044785009675,小利冲冲,Iphone这操作是让我的iPhoneXS站岗的意思？买了个顶，那以后的机子跌停式降价？ #苹果# #iPhone# #科技#,94,-1,一个小目标,"{'id': 3292143411, 'screen_name': '小利冲冲', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/c43a1f33ly8gayday4jfkj20u00u0n00.jpg?KID=imgbed,tva&Expires=1583221420&ssig=yoqYzpVPuL', 'profile_url': 'https://m.weibo.cn/u/3292143411?uid=3292143411&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 288, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '一个小目标', 'gender': 'f', 'mbtype': 12, 'urank': 24, 'mbrank': 3, 'follow_me': False, 'following': False, 'followers_count': 1071, 'follow_count': 1145, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/c43a1f33ly8gayday4jfkj20u00u0n00.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'hongbao_2020': 2}}"
464,2020-01-18,4462037528259188,醉世说股,【大摩称5G iPhone将迎来超级周期 上调苹果目标股价至368美元】财联社1月18日讯，据外媒报道，投行摩根士丹利周五在研报中把苹果目标股价从289美元上调至368美元，称投资者目前还未充分意识到今年推出的5G版iPhone预计将给苹果利润带来的影响，尤其是考虑到在该产品上市时，iPhone的更换数量将达到多年 ... 全文,361,0,西安交通大学金融系，资深投资人、高级证券投资顾问、证券普及导师、职业操盘手，任职深圳某私募基金公司。,"{'id': 5248841603, 'screen_name': '醉世说股', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1242.1242.180/005JdBtxly8fdbsw2jgxxj30yi0yiah4.jpg?KID=imgbed,tva&Expires=1583221420&ssig=UNR8%2FKjEb2', 'profile_url': 'https://m.weibo.cn/u/5248841603?uid=5248841603&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 2334, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '财经博主 头条文章作者', 'close_blue_v': False, 'description': '西安交通大学金融系，资深投资人、高级证券投资顾问、证券普及导师、职业操盘手，任职深圳某私募基金公司。', 'gender': 'm', 'mbtype': 12, 'urank': 9, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 50925, 'follow_count': 50, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/005JdBtxly8fdbsw2jgxxj30yi0yiah4.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'user_name_certificate': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2, 'hope_2020': 1}}"
465,2020-01-18,4462035419039111,通信热点说,"苹果周五发布了半年度透明度报告，披露了各国政府在全球范围内向其索取用户数据的次数。 #苹果# 苹果表示，在2019年1月1日至6月30日之间，各国政府提出了31,778次设备请求，比2018年上半年增加了约500次。这类信息包括哪些用户与哪些设备相关联，以及购买、客户服务和维修信息。苹果在其中82%的时候满 ... 全文",963,0,通信行业热点,"{'id': 2162608327, 'screen_name': '通信热点说', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.664.664.180/80e6c8c7ly8gafvdzeu86j20ig0ig401.jpg?KID=imgbed,tva&Expires=1583221453&ssig=vihHUNCPre', 'profile_url': 'https://m.weibo.cn/u/2162608327?uid=2162608327&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 1340, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '微博原创视频博主', 'close_blue_v': False, 'description': '通信行业热点', 'gender': 'm', 'mbtype': 0, 'urank': 24, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 6549, 'follow_count': 4002, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/80e6c8c7ly8gafvdzeu86j20ig0ig401.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'panda': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'memorial_2018': 1, 'hongbaofei_2019': 1, 'denglong_2019': 1, 'wbzy_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}"
466,2020-01-18,4462033741188524,Jose-93,iPhone底部横线的隐藏小技巧 苹果超话 iPhone超话 #iPhone# #苹果# Jose-93的微博视频,89,0,一站式手机服务：主营苹果/安卓等各品牌手机，批发零售全新二手正品手机！欢迎交流贸易！,"{'id': 2389095080, 'screen_name': 'Jose-93', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.3.750.750.180/8e66b2a8ly8fjx7ub5btvj20ku0l03zt.jpg?KID=imgbed,tva&Expires=1583221453&ssig=NNzXNQk%2F6N', 'profile_url': 'https://m.weibo.cn/u/2389095080?uid=2389095080&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 540, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '微博原创视频博主', 'close_blue_v': False, 'description': '一站式手机服务：主营苹果/安卓等各品牌手机，批发零售全新二手正品手机！欢迎交流贸易！', 'gender': 'm', 'mbtype': 12, 'urank': 22, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 20005, 'follow_count': 335, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/8e66b2a8gy1gbjcrmzcndj20u00u017e.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/8e66b2a8ly8fjx7ub5btvj20ku0l03zt.jpg', 'like': False, 'like_me': False, 'badge': {'zongyiji': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'hongbao_2020': 2, 'daka_2020': 1}}"
467,2020-01-18,4462033124421045,Jose-93,买iPhone之前必须要知道的4件事 苹果超话 iPhone超话 #苹果# #iPhone# Jose-93的微博视频,93,0,一站式手机服务：主营苹果/安卓等各品牌手机，批发零售全新二手正品手机！欢迎交流贸易！,"{'id': 2389095080, 'screen_name': 'Jose-93', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.3.750.750.180/8e66b2a8ly8fjx7ub5btvj20ku0l03zt.jpg?KID=imgbed,tva&Expires=1583221453&ssig=NNzXNQk%2F6N', 'profile_url': 'https://m.weibo.cn/u/2389095080?uid=2389095080&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 540, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '微博原创视频博主', 'close_blue_v': False, 'description': '一站式手机服务：主营苹果/安卓等各品牌手机，批发零售全新二手正品手机！欢迎交流贸易！', 'gender': 'm', 'mbtype': 12, 'urank': 22, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 20005, 'follow_count': 335, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/8e66b2a8gy1gbjcrmzcndj20u00u017e.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/8e66b2a8ly8fjx7ub5btvj20ku0l03zt.jpg', 'like': False, 'like_me': False, 'badge': {'zongyiji': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'hongbao_2020': 2, 'daka_2020': 1}}"
470,2020-01-18,4461929881935400,科技吉普,#数码# #苹果# 安卓手机转苹果手机的网友，他说了转用的感受，一，不偷偷的下载app。二，不唤醒app。三，删除app后是真的完全删除。你们觉得他说的对吗？,143,0,在卖保险的数码博主 明明白白的购买，专业且可靠,"{'id': 6248139533, 'screen_name': '科技吉普', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.19.4.511.511.180/006OQyw5ly8fuf0wdyvkgj30f00f0447.jpg?KID=imgbed,tva&Expires=1583221453&ssig=Gsh%2Bhgz0Ha', 'profile_url': 'https://m.weibo.cn/u/6248139533?uid=6248139533&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 2980, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '数码博主 头条文章作者 微博签约自媒体', 'close_blue_v': False, 'description': '在卖保险的数码博主 明明白白的购买，专业且可靠', 'gender': 'm', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 58947, 'follow_count': 420, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/549d0121tw1egm1kjly3jj20hs0hsq4f.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/006OQyw5ly8fuf0wdyvkgj30f00f0447.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'panda': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'worldcup_2018': 28, 'wenda_v2': 1, 'double11_2018': 1, 'hongbaofei_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongbao_2020': 2}}"
471,2020-01-18,4461925679550285,小林爱疯,iPhone超话 #苹果# #iPhone11# 一招教你如何屏蔽iPhone手机的垃圾信息 广州 小林爱疯的微博视频,109,0,一站式手机服务✌️主营苹果/安卓等各品牌手机，批发零售全新二手原装正品手机！欢迎交流贸易！,"{'id': 6181149258, 'screen_name': '小林爱疯', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006KjthMly8g92rd99pxgj30u00u0tby.jpg?KID=imgbed,tva&Expires=1583221453&ssig=NP1qOoV9Um', 'profile_url': 'https://m.weibo.cn/u/6181149258?uid=6181149258&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 390, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '微博原创视频博主', 'close_blue_v': False, 'description': '一站式手机服务✌️主营苹果/安卓等各品牌手机，批发零售全新二手原装正品手机！欢迎交流贸易！', 'gender': 'm', 'mbtype': 11, 'urank': 4, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 4841, 'follow_count': 79, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/006KjthMgy1gbtpc3l62mj30yi0yijy2.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/006KjthMly8g92rd99pxgj30u00u0tby.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'china_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}"
472,2020-01-18,4461917487904101,小林爱疯,#二手手机# #苹果# 二手iphone超话 iPhone超话 穷人才买iPhone 一个iPhone盈用几年都不会坏哈哈 广州 小林爱疯的微博视频,141,0,一站式手机服务✌️主营苹果/安卓等各品牌手机，批发零售全新二手原装正品手机！欢迎交流贸易！,"{'id': 6181149258, 'screen_name': '小林爱疯', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006KjthMly8g92rd99pxgj30u00u0tby.jpg?KID=imgbed,tva&Expires=1583221453&ssig=NP1qOoV9Um', 'profile_url': 'https://m.weibo.cn/u/6181149258?uid=6181149258&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 390, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '微博原创视频博主', 'close_blue_v': False, 'description': '一站式手机服务✌️主营苹果/安卓等各品牌手机，批发零售全新二手原装正品手机！欢迎交流贸易！', 'gender': 'm', 'mbtype': 11, 'urank': 4, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 4841, 'follow_count': 79, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/006KjthMgy1gbtpc3l62mj30yi0yijy2.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/006KjthMly8g92rd99pxgj30u00u0tby.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'china_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}"
473,2020-01-18,4461916888190626,小林爱疯,#二手手机# #苹果# #iPhone# 一招鉴别你的iPhone是不是翻新机 广州 小林爱疯的微博视频,103,0,一站式手机服务✌️主营苹果/安卓等各品牌手机，批发零售全新二手原装正品手机！欢迎交流贸易！,"{'id': 6181149258, 'screen_name': '小林爱疯', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006KjthMly8g92rd99pxgj30u00u0tby.jpg?KID=imgbed,tva&Expires=1583221453&ssig=NP1qOoV9Um', 'profile_url': 'https://m.weibo.cn/u/6181149258?uid=6181149258&luicode=10000011&lfid=100103type%3D1%26q%3D%23%E8%8B%B9%E6%9E%9C%23', 'statuses_count': 390, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '微博原创视频博主', 'close_blue_v': False, 'description': '一站式手机服务✌️主营苹果/安卓等各品牌手机，批发零售全新二手原装正品手机！欢迎交流贸易！', 'gender': 'm', 'mbtype': 11, 'urank': 4, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 4841, 'follow_count': 79, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/006KjthMgy1gbtpc3l62mj30yi0yijy2.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/006KjthMly8g92rd99pxgj30u00u0tby.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'china_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}"
