,created_at,member_id,text,textLength,source,user,verified,screen_name,verified_type,user_description,longText,bid
2,2020-03-01 20:57:17,4478006527752720,99我 有人知道在忘记apple id的安全提示问题的情况怎么才能重设安全问题吗,75,热心吃瓜群众,"{'id': 6590247528, 'screen_name': '蒜香咕咕鸡', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.664.664.180/007c00qYly8g6qzmrs13jj30ig0igt9l.jpg?KID=imgbed,tva&Expires=1583146637&ssig=1oOTH5BNPb', 'profile_url': 'https://m.weibo.cn/u/6590247528?uid=6590247528&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 3434, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '往日时光超话主持人', 'close_blue_v': False, 'description': '我有整个宇宙的话想对你讲', 'gender': 'f', 'mbtype': 12, 'urank': 22, 'mbrank': 4, 'follow_me': False, 'following': False, 'followers_count': 349, 'follow_count': 277, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/007c00qYgy1gbly47qrnij30k00k0qa9.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/007c00qYly8g6qzmrs13jj30ig0igt9l.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'panda': 1, 'user_name_certificate': 1, 'dailv_2018': 1, 'hongbaofei_2019': 1, 'status_visible': 1, 'suishoupai_2019': 1, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'dzwbqlx_2019': 1, 'wbzy_2019': 1, 'hongbao_2020': 3, 'feiyan_2020': 1, 'kangyi_2020': 1}}",True,蒜香咕咕鸡,0,我有整个宇宙的话想对你讲,IwJiYwwPS,
3,2020-03-01 20:57:17,4478006502715715,OPPO Watch将于3月6日发布！此款手表支持eSIM，可脱离手机单独通讯。 刚做智能机的时候“模仿”iPhone，这回要做手表了继续“模仿”苹果Apple Watch的外观。OPPO在新品类初期这样稳扎稳打的做法，还是挺值得钦佩的 #宅家侃数码#,210,,"{'id': 3814804662, 'screen_name': '圈婊', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.996.996.180/e3614cb6ly8g40hhe7gutj20ro0roq53.jpg?KID=imgbed,tva&Expires=1583146637&ssig=rqly6kYdxz', 'profile_url': 'https://m.weibo.cn/u/3814804662?uid=3814804662&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 4749, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '互联网资讯博主 头条文章作者 微博签约自媒体', 'close_blue_v': False, 'description': '理想中的女性之友。爱国！合作请私信~', 'gender': 'm', 'mbtype': 12, 'urank': 40, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 17087, 'follow_count': 118, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/9d44112bjw1f1xl1c10tuj20hs0hs0tw.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/e3614cb6ly8g40hhe7gutj20ro0roq53.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'zongyiji': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'league_badge': 1, 'travel_2017': 1, 'cz_wed_2017': 1, 'panda': 1, 'user_name_certificate': 1, 'suishoupai_2018': 1, 'wenchuan_10th': 1, 'wenda_v2': 1, 'wusi_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}",True,圈婊,0,理想中的女性之友。爱国！合作请私信~,IwJiWbotR,
4,2020-03-01 18:57:17,4477975976564824,LadyGaga超话 蠢爱 Stupid Love-Lady GaGa 将提前锁定下周下载周冠🔥虽然Apple力推，但可惜AM听众还是以嘻哈为主，排名已下降至#74，另外补充一点，蠢爱的次日列表规模是spo史上女歌手之最，一共加了415个列表。环球这次在流媒体上的宣传非常用心！接下来就看这首歌的表现了。,269,LadyGaga超话,"{'id': 5090199023, 'screen_name': 'AriTay霉霉霉啊霉_', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.751.751.180/005ytXifly8fzgi9yhonxj30kv0kvgmt.jpg?KID=imgbed,tva&Expires=1583146637&ssig=5R2mhBYzNW', 'profile_url': 'https://m.weibo.cn/u/5090199023?uid=5090199023&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 5502, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '欧美女Diva，我的命罢了❤️撕逼小能手，警告不要倒贴来送🐎⚠️', 'gender': 'm', 'mbtype': 11, 'urank': 43, 'mbrank': 4, 'follow_me': False, 'following': False, 'followers_count': 23500, 'follow_count': 175, 'cover_image_phone': 'https://wx3.sinaimg.cn/crop.0.0.640.640.640/005ytXifgy1g6b3o6ckv5j316o16on1m.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/005ytXifly8fzgi9yhonxj30kv0kvgmt.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'panda': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'memorial_2018': 1, 'hongbaofei_2019': 1, 'wusi_2019': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}",False,AriTay霉霉霉啊霉_,-1,欧美女Diva，我的命罢了❤️撕逼小能手，警告不要倒贴来送🐎⚠️,IwIvHrxOg,
5,2020-03-01 20:57:17,4478005138818139,解放碑的apple什么时候营业呀 万象城都开了 但是我不想跑那么远啊 #Apple# #解放碑# 重庆·解放碑,102,想换掉iPhone XR,"{'id': 6336824916, 'screen_name': '到你的初恋星球去看看', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.828.828.180/006UQFDuly8gc4i3nw5g7j30n00n0abc.jpg?KID=imgbed,tva&Expires=1583146637&ssig=btfk9tjTxp', 'profile_url': 'https://m.weibo.cn/u/6336824916?uid=6336824916&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 899, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '至死都是少年进行时。', 'gender': 'f', 'mbtype': 11, 'urank': 9, 'mbrank': 1, 'follow_me': False, 'following': False, 'followers_count': 2156, 'follow_count': 147, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/006UQFDuly1gbxf3tt1xsj30n00n0tbm.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/006UQFDuly8gc4i3nw5g7j30n00n0abc.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'hongbao_2020': 2}}",False,到你的初恋星球去看看,-1,至死都是少年进行时。,IwJgJB003,
6,2020-03-01 20:57:17,4478005034453994,OPPO版Apple Watch，这个要是果粉喷你我可就没辙了...颇有当年小米8遇到iPhone X之感,85,,"{'id': 1789651114, 'screen_name': 'Ark咔嚓一下', 'profile_image_url': 'https://tvax2.sinaimg.cn/crop.0.0.996.996.180/6aabe8aaly8g1kwlwj7qdj20ro0ro0tv.jpg?KID=imgbed,tva&Expires=1583146637&ssig=q3oMe5sAi4', 'profile_url': 'https://m.weibo.cn/u/1789651114?uid=1789651114&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 11147, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名数码博主 微博故事原创作者 微博原创视频博主', 'close_blue_v': False, 'description': '也知酣梦易成空，不如归去闲中好。 海洛、亚朵签约', 'gender': 'm', 'mbtype': 12, 'urank': 43, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 84893, 'follow_count': 339, 'cover_image_phone': 'https://wx1.sinaimg.cn/crop.0.0.640.640.640/6aabe8aaly1gc8ru11qcoj20u00u07s9.jpg', 'avatar_hd': 'https://wx2.sinaimg.cn/orj480/6aabe8aaly8g1kwlwj7qdj20ro0ro0tv.jpg', 'like': False, 'like_me': False, 'badge': {'gongyi_level': 1, 'dailv': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'lol_gm_2017': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'wenda_v2': 1, 'dailv_2018': 1, 'qixi_2018': 1, 'double11_2018': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'wbzy_2018': 1, 'hongbaofei_2019': 1, 'status_visible': 1, 'suishoupai_2019': 7, 'hongrenjie_2019': 1, 'china_2019': 1, 'hongkong_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}",True,Ark咔嚓一下,0,也知酣梦易成空，不如归去闲中好。 海洛、亚朵签约,IwJgziGGC,
7,2020-03-01 18:57:17,4477968728095878,Summer Starfy x Apple Wanggooma~~~,34,微博 weibo.com,"{'id': 6409826129, 'screen_name': '全球IP设计实验室', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.4.6.757.757.180/006ZMYAply8gb3z86hwlej30la0la750.jpg?KID=imgbed,tva&Expires=1583146637&ssig=KFbLOHVZ02', 'profile_url': 'https://m.weibo.cn/u/6409826129?uid=6409826129&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 2630, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '分享，设计，开发，喂养，你的IP宝宝', 'gender': 'f', 'mbtype': 12, 'urank': 4, 'mbrank': 2, 'follow_me': False, 'following': False, 'followers_count': 142693, 'follow_count': 23, 'cover_image_phone': 'https://wx2.sinaimg.cn/crop.0.0.640.640.640/006ZMYAply1gb3ze3n5eej30u00u0wpd.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/006ZMYAply8gb3z86hwlej30la0la750.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1}}",False,全球IP设计实验室,-1,分享，设计，开发，喂养，你的IP宝宝,IwIk0xY6G,
8,2020-03-01 20:57:17,4478003230405302,【OPPO智能手表正式官宣，或主打健康！】 ⌚️ 相较于偏硬朗的小米手表 OPPO智能手表外观更加圆润 表带与手表的连接方式 也采用了苹果Apple Watch类似的设计 但是并没有加入苹果和小米都有的数码表冠 看来OPPO智能手表的操作主要以触屏的方式进行 这次发布OPPO智能手表的微博账号为 @OPPO健康 那么OPPO ... 全文,448,蓝绿那点事超话,"{'id': 6452285728, 'screen_name': '蓝绿那点事', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.1080.1080.180/0072F8gEly8g02v0vdo6pj30u00u0wf1.jpg?KID=imgbed,tva&Expires=1583146637&ssig=bn9LBNykqC', 'profile_url': 'https://m.weibo.cn/u/6452285728?uid=6452285728&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 3508, 'verified': True, 'verified_type': 0, 'verified_type_ext': 1, 'verified_reason': '知名数码博主 微博原创视频博主 微博VLOG博主', 'close_blue_v': False, 'description': '知名数码博主，还没签约任何平台。', 'gender': 'm', 'mbtype': 12, 'urank': 27, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 310478, 'follow_count': 219, 'cover_image_phone': 'https://tva2.sinaimg.cn/crop.0.0.640.640.640/a1d3feabjw1ecat8op0e1j20hs0hswgu.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/0072F8gEly8g02v0vdo6pj30u00u0wf1.jpg', 'like': False, 'like_me': False, 'badge': {'panda': 1, 'user_name_certificate': 1, 'suishoupai_2018': 8, 'wenda_v2': 1, 'dailv_2018': 6, 'qixi_2018': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'hongbaofei_2019': 1, 'suishoupai_2019': 1, 'hongrenjie_2019': 1, 'shuang11_2019': 1, 'wbzy_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}",True,蓝绿那点事,0,知名数码博主，还没签约任何平台。,IwJdF1Hr8,"【OPPO智能手表正式官宣，或主打健康！】
⌚️
相较于偏硬朗的小米手表
OPPO智能手表外观更加圆润
表带与手表的连接方式
也采用了苹果Apple Watch类似的设计
但是并没有加入苹果和小米都有的数码表冠
看来OPPO智能手表的操作主要以触屏的方式进行
这次发布OPPO智能手表的微博账号为@OPPO健康 
那么OPPO这款智能手表或许主打健康
可能会加入ECG心电图功能

接下来还会有其他厂商继续发布智能手表
那些披着智能手表外衣的“大号手环”
应该可以消失了吧……
[喵喵]
#蓝绿那点事[超话]#"
9,2020-03-01 20:57:17,4478002702548844,OPPO Watch终于官宣了，将于3月6日与Find X2系列手机一同发布。通过海报可以看到 OPPO Watch有黑色（略偏深蓝）和金色两种颜色，怎么说呢，整体感觉与Apple Watch也太像了……,167,微博 weibo.com,"{'id': 1788441355, 'screen_name': '毒科技', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.500.500.180/6a99730bly8fyzjs9wa8ej20dw0dw0t0.jpg?KID=imgbed,tva&Expires=1583146637&ssig=9122EvEhDR', 'profile_url': 'https://m.weibo.cn/u/1788441355?uid=1788441355&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 4934, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '数码博主 微博签约自媒体', 'close_blue_v': False, 'description': '数码博主，科技自媒体，美食生活家。数码评测、推广、合作请直接私信或加QQ：739525499', 'gender': 'm', 'mbtype': 12, 'urank': 46, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 159951, 'follow_count': 1264, 'cover_image_phone': 'https://tva1.sinaimg.cn/crop.0.0.640.640.640/9d44112bjw1f1xl1c10tuj20hs0hs0tw.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/6a99730bly8fyzjs9wa8ej20dw0dw0t0.jpg', 'like': False, 'like_me': False, 'badge': {'gongyi_level': 1, 'dailv': 1, 'zongyiji': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'self_media': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'travel_2017': 1, 'panda': 1, 'user_name_certificate': 1, 'wenchuan_10th': 1, 'wenda_v2': 1, 'league_badge_2018': 1, 'qixi_2018': 1, 'double11_2018': 1, 'weibo_display_fans': 1, 'relation_display': 1, 'hongbaofei_2019': 1, 'status_visible': 1, 'hongrenjie_2019': 1, 'dailv_2019': 1, 'china_2019': 1, 'wbzy_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1}}",True,毒科技,0,数码博主，科技自媒体，美食生活家。数码评测、推广、合作请直接私信或加QQ：739525499,IwJcOaH4o,
,created_at,member_id,text,textLength,source,user,verified,screen_name,verified_type,user_description,bid,longText
0,2020-03-01 04:57:51,4477761085321862,璐仔:你们不配坐我的副驾 接猫达成(2/2) 纪念昨天2.29坐飞机✈️过来的apple 今天3.1接到的末末 都要健健康康呀 突然间一下子拥有了两只猫,129,捡来的iPhone XS Max,"{'id': 6426581477, 'screen_name': '兔一今天吃桃了吗', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.512.512.180/0070VhpXly8gaqv7vp1shj30e80e8jrm.jpg?KID=imgbed,tva&Expires=1583146670&ssig=GUOwLfEF4q', 'profile_url': 'https://m.weibo.cn/u/6426581477?uid=6426581477&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 426, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '(◍ ´꒳` ◍)长颈兔也要加油', 'gender': 'f', 'mbtype': 12, 'urank': 25, 'mbrank': 5, 'follow_me': False, 'following': False, 'followers_count': 2842, 'follow_count': 743, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/0070VhpXgy1gaq5x0v5x4j30v90v9myn.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/0070VhpXly8gaqv7vp1shj30e80e8jrm.jpg', 'like': False, 'like_me': False, 'badge': {'user_name_certificate': 1, 'suishoupai_2018': 8, 'dailv_2018': 6, 'qixi_2018': 1, 'hongbao_2020': 2}}",False,兔一今天吃桃了吗,-1,(◍ ´꒳` ◍)长颈兔也要加油,IwCV6mksu,
1,2020-03-01 20:57:51,4478000432935864,腱鞘炎一来 连apple pencil都成为了生命不可承受之重,53,iPhone XR,"{'id': 5242649638, 'screen_name': 'Racc_coon', 'profile_image_url': 'https://tvax4.sinaimg.cn/crop.0.0.828.828.180/005INCF8ly8g9uj7ytlhdj30n00n0myp.jpg?KID=imgbed,tva&Expires=1583146670&ssig=UBATzYkoD7', 'profile_url': 'https://m.weibo.cn/u/5242649638?uid=5242649638&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 1635, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '我告诉自己时刻要做一个帅气のgirl', 'gender': 'f', 'mbtype': 12, 'urank': 38, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 292, 'follow_count': 183, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/005INCF8ly1gabih9iaj3j30n00n0jt2.jpg', 'avatar_hd': 'https://wx4.sinaimg.cn/orj480/005INCF8ly8g9uj7ytlhdj30n00n0myp.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'unread_pool': 1, 'unread_pool_ext': 1, 'dzwbqlx_2016': 1, 'panda': 1, 'user_name_certificate': 1, 'suishoupai_2019': 2, 'hongrenjie_2019': 1, 'hongbao_2020': 2}}",False,Racc_coon,-1,我告诉自己时刻要做一个帅气のgirl,IwJ99cjKE,
2,2020-03-01 20:57:51,4478000344895060,我枯了 在用notability整理笔记，写到一半apple pencil没电了。我为什么不随手给笔充电,99,iPhone客户端,"{'id': 6490914250, 'screen_name': '你是我所有的欢呼雀跃', 'profile_image_url': 'https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/0075hdjkly8fyoobh1u8sj30u00u0q3x.jpg?KID=imgbed,tva&Expires=1583146670&ssig=yyI9KaK7fT', 'profile_url': 'https://m.weibo.cn/u/6490914250?uid=6490914250&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 1259, 'verified': False, 'verified_type': -1, 'close_blue_v': False, 'description': '', 'gender': 'f', 'mbtype': 0, 'urank': 9, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 84, 'follow_count': 317, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/a1d3feably1fks654ow6gj20hs0hsacf.jpg', 'avatar_hd': 'https://wx1.sinaimg.cn/orj480/0075hdjkly8fyoobh1u8sj30u00u0q3x.jpg', 'like': False, 'like_me': False, 'badge': {'bind_taobao': 1, 'user_name_certificate': 1, 'suishoupai_2018': 1, 'wenda_v2': 1, 'double11_2018': 1, 'hongbaofei_2019': 1, 'womensday_2018': 1, 'suishoupai_2019': 2, 'wusi_2019': 1, 'taohuayuan_2019': 1, 'dzwbqlx_2019': 5, 'hongbao_2020': 2}}",False,你是我所有的欢呼雀跃,-1,,IwJ90kxqA,
3,2020-03-01 20:57:51,4478000336480968,有一说一，OPPO这个手表比小米手表更像Apple Watch（小米那只表厚度惊人，做工cucao 但是OPPO拿出来的东西可用程度和可靠性都还可以,123,,"{'id': 2912519073, 'screen_name': 'Pengnone', 'profile_image_url': 'https://tvax3.sinaimg.cn/crop.0.0.512.512.180/ad9983a1ly8g94b5yghh8j20e80e8wel.jpg?KID=imgbed,tva&Expires=1583146670&ssig=cWWBTlFnbT', 'profile_url': 'https://m.weibo.cn/u/2912519073?uid=2912519073&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 1760, 'verified': True, 'verified_type': 0, 'verified_type_ext': 0, 'verified_reason': '数码视频自媒体', 'close_blue_v': False, 'description': '偶尔扯些有的没的', 'gender': 'm', 'mbtype': 12, 'urank': 35, 'mbrank': 6, 'follow_me': False, 'following': False, 'followers_count': 22534, 'follow_count': 270, 'cover_image_phone': 'https://wx3.sinaimg.cn/crop.0.0.640.640.640/ad9983a1gy1fm2o90rvkqj20yi0yigpb.jpg', 'avatar_hd': 'https://wx3.sinaimg.cn/orj480/ad9983a1ly8g94b5yghh8j20e80e8wel.jpg', 'like': False, 'like_me': False, 'badge': {'unread_pool': 1, 'unread_pool_ext': 1, 'user_name_certificate': 1, 'wenda_v2': 1, 'status_visible': 1, 'hongrenjie_2019': 1, 'gongjiri_2019': 1, 'hongbao_2020': 2, 'feiyan_2020': 1, 'daka_2020': 1}}",True,Pengnone,0,偶尔扯些有的没的,IwJ8ZrbZK,
4,2020-03-01 20:57:51,4477998939504786,Apple新專利表明：通過AR頭盔或智能眼鏡可自動解鎖iPhone 日前，據國外媒體報導，Apple公司已經申請了一項名為“已認證設備輔助用戶認證”（Authenticated Device Assisted User Authentication）的專利，這意味著Apple傳聞已久的增強現實（AR）頭盔或智能眼鏡可以自動解鎖iPhone。 Apple1 該專利由 ... 全文,1470,微博 weibo.com,"{'id': 1750025340, 'screen_name': '我是數碼控', 'profile_image_url': 'https://tva3.sinaimg.cn/crop.0.33.261.261.180/684f447cjw8f1bpne4ex8j20dw08wq4j.jpg?KID=imgbed,tva&Expires=1583146670&ssig=C0Zrln8va8', 'profile_url': 'https://m.weibo.cn/u/1750025340?uid=1750025340&luicode=10000011&lfid=100103type%3D1%26q%3DApple', 'statuses_count': 71048, 'verified': True, 'verified_type': 3, 'verified_type_ext': 0, 'verified_reason': '香港數碼資訊', 'close_blue_v': False, 'description': '掌握至潮數碼資訊，走在科技最前線！', 'gender': 'm', 'mbtype': 0, 'urank': 47, 'mbrank': 0, 'follow_me': False, 'following': False, 'followers_count': 747408, 'follow_count': 311, 'cover_image_phone': 'https://wx4.sinaimg.cn/crop.0.0.640.640.640/a1d3feably1fks654ow6gj20hs0hsacf.jpg', 'avatar_hd': 'https://ww3.sinaimg.cn/orj480/684f447cjw8f1bpne4ex8j20dw08wq4j.jpg', 'like': False, 'like_me': False, 'badge': {'enterprise': 1, 'anniversary': 1, 'dzwbqlx_2016': 1, 'follow_whitelist_video': 1, 'user_name_certificate': 1, 'super_star_2018': 1, 'qixi_2018': 1, 'hongrenjie_2019': 1, 'hongbao_2020': 2}}",True,我是數碼控,3,掌握至潮數碼資訊，走在科技最前線！,IwJ6JDSD0,"Apple新專利表明：通過AR頭盔或智能眼鏡可自動解鎖iPhone

日前，據國外媒體報導，Apple公司已經申請了一項名為“已認證設備輔助用戶認證”（Authenticated Device Assisted User Authentication）的專利，這意味著Apple傳聞已久的增強現實（AR）頭盔或智能眼鏡可以自動解鎖iPhone。

Apple1

該專利由美國專利商標局（US Patent and Trademark Office）於當地時間週四公佈，專利號為20200068389。

該專利文件顯示，Apple計劃將該想法擴展到其他設備中，從而允許用戶已認證的設備自動解鎖其附近的另一台設備。

一直有傳言稱，該公司正在研發一款增強現實眼鏡。目前的報導稱，該眼鏡最早將於2021年發佈。

Apple公司計劃在即將推出的AR眼鏡中增加一項功能，該功能將使用近距離傳感器來自動解鎖附近的設備。

當用戶手頭有多台設備時，他們遇到的一個問題是需要對每台設備進行身份驗證。例如，一個人可能不得不在一天內多次解鎖iPhone、iPad、Apple Watch、Mac和其他計算設備。

Apple希望用戶能更容易地快速連續解鎖多台設備，該公司希望通過取消對每台設備分別進行身份驗證，來加快訪問所有設備的速度。

雖然Apple公司已經嚐試縮短訪問一些設備所需要的時間，但這個過程仍然需要一些時間才能完成。

比如，該公司使用Face ID和Touch ID來進行身份驗證，無疑幫助改善了設備解鎖的過程。同時，解鎖電子設備所需的時間也大大減少了，而且解鎖過程有時無縫銜接，幾乎不被察覺。

Apple公司認為，解決這個問題的一個辦法可能是“就近認證”，比如，利用Mac電腦解鎖附近的Apple Watch。

然而，這項技術也會引發一些問題，比如，如果其他人的iPhone或iPad處於關閉狀態，這項技術也會使它們自動解鎖。但這種情況也可能永遠不會出現，因為解鎖設備可能只會解鎖使用相同Apple賬戶的設備。"
